"data_year","zone","habitat","nombre_pieces","loyer_moyen","surface_moyenne","moyenne_loyer_mensuel","nombre_observations"
2019,"69008","Appartement","1","11.1","68","751",2916
2019,"69008","Maison","4","10.3","96","994",712
2019,"69008","Appartement","1","15.5","29","443",283
2019,"69008","Appartement","2","12.2","47","574",804
2019,"69008","Appartement","3","11.1","66","728",1117
2019,"69008","Appartement","2","11.55","80","875",1223
2019,"69008","Appartement","1","15.5","30","460",120
2019,"69008","Appartement","2","13.1","45","591",435
2019,"69008","Appartement","3","10.7","70","751",445
2019,"69008","Maison","4","10.3","121","1244",223
2019,"69008","Appartement","1","11.1","68","751",2916
2019,"69008","Appartement","1","15.5","29","443",283
2019,"69008","Appartement","2","12.2","47","574",804
2019,"69008","Appartement","3","11.1","66","728",1117
2019,"69008","Maison","4","10.3","96","994",712
2019,"69008","Appartement","2","10.7","75","795",920
2019,"69008","Maison","4","10.1","105","1068",192
2019,"69008","Appartement","1","15.4","29","448",126
2019,"69008","Appartement","2","11.6","47","547",297
2019,"69008","Appartement","3","10.6","68","720",305
2019,"69008","Maison","2","10.4","84","877",299
2019,"69008","Appartement","1","10.8","69","743",621
2019,"69008","Appartement","1","10.7","66","699",893
2019,"69008","Maison","4","9.9","90","894",251
2019,"69008","Appartement","1","19.4","21","411",51
2019,"69008","Appartement","2","11.55","42","542",184
2019,"69008","Appartement","3","10.2","64","651",407
2019,"69008","Appartement","1","11.6","64","745",197
2019,"69008","Appartement","1","10.2","66","679",696
2019,"69008","Appartement","2","10.3","80","824",636
2019,"69008","Maison","4","9.4","119","1115",190
2019,"69008","Appartement","1","14.9","29","436",94
2019,"69008","Appartement","2","12.8","46","591",136
2019,"69008","Appartement","3","10.5","71","741",216
2019,"69008","Maison","2","11.55","94","933",157
2019,"69008","Appartement","1","10.6","71","753",479
2019,"69008","Appartement","2","10.8","77","832",616
2019,"69008","Maison","4","9.4","136","1275",151
2019,"69008","Appartement","1","11.55","63","695.5",41
2019,"69008","Appartement","2","13.1","46","603",209
2019,"69008","Appartement","3","11.4","66","752",215
2019,"69008","Maison","2","9.8","97","952",159
2019,"69008","Appartement","1","11.7","65","760",457
2019,"69008","Appartement","1","12.2","68","829",1074
2019,"69008","Maison","4","11.55","97","1170",151
2019,"69008","Appartement","1","15.1","30","447",91
2019,"69008","Appartement","2","12.8","47","601",413
2019,"69008","Appartement","3","11.7","67","790",419
2019,"69008","Appartement","1","12.6","69","862",411
2019,"69008","Appartement","1","11.9","68","802",663
2019,"69008","Appartement","2","10.7","75","795",920
2019,"69008","Appartement","1","15.4","29","448",126
2019,"69008","Appartement","2","11.6","47","547",297
2019,"69008","Appartement","3","10.6","68","720",305
2019,"69008","Maison","4","10.1","105","1068",192
2019,"69008","Maison","2","10.4","84","877",299
2019,"69008","Appartement","1","10.8","69","743",621
2019,"69008","Appartement","1","10.7","66","699",893
2019,"69008","Appartement","1","19.4","21","411",51
2019,"69008","Appartement","2","11.55","42","542",184
2019,"69008","Appartement","3","10.2","64","651",407
2019,"69008","Maison","4","9.9","90","894",251
2019,"69008","Appartement","1","11.6","64","745",197
2019,"69008","Appartement","1","10.2","66","679",696
2019,"69008","Appartement","2","10.3","80","824",636
2019,"69008","Appartement","1","14.9","29","436",94
2019,"69008","Appartement","2","12.8","46","591",136
2019,"69008","Appartement","3","10.5","71","741",216
2019,"69008","Maison","4","9.4","119","1115",190
2019,"69008","Maison","2","11.55","94","933",157
2019,"69008","Appartement","1","10.6","71","753",479
2019,"69008","Appartement","2","10.8","77","832",616
2019,"69008","Appartement","1","11.55","63","695.5",41
2019,"69008","Appartement","2","13.1","46","603",209
2019,"69008","Appartement","3","11.4","66","752",215
2019,"69008","Maison","4","9.4","136","1275",151
2019,"69008","Maison","2","9.8","97","952",159
2019,"69008","Appartement","1","11.7","65","760",457
2019,"69008","Appartement","1","12.2","68","829",1074
2019,"69008","Appartement","1","15.1","30","447",91
2019,"69008","Appartement","2","12.8","47","601",413
2019,"69008","Appartement","3","11.7","67","790",419
2019,"69008","Maison","4","11.55","97","1170",151
2019,"69008","Appartement","1","12.6","69","862",411
2019,"69008","Appartement","1","11.9","68","802",663
2019,"69008","Maison","2","10.7","117","1251",265
2019,"69008","Maison","1","11.55","63","695.5",52
2019,"69008","Maison","4","11.55","63","695.5",213
2019,"69008","Maison","2","10.7","117","1251",265
2019,"69008","Maison","3","10.5","139","1458",75
2019,"69008","Maison","1","11.55","63","695.5",12
2019,"69008","Maison","4","11.55","63","695.5",63
2019,"69008","Maison","2","11.1","93","1030",190
2019,"69008","Maison","1","11.55","63","695.5",40
2019,"69008","Maison","4","11.55","63","695.5",150
2019,"69008","Maison","3","10.5","139","1458",75
2019,"69008","Maison","3","10.5","139","1458",75
2019,"69008","Maison","2","11.1","93","1030",190
2019,"69008","Maison","2","11.1","93","1030",190
2019,"69008","Maison","2","10.3","102","1044",80
2019,"69008","Maison","1","11.55","63","695.5",21
2019,"69008","Maison","4","11.55","63","695.5",59
2019,"69008","Maison","2","11.55","63","695.5",29
2019,"69008","Maison","2","11.55","88","880",51
2019,"69008","Maison","2","11.55","63","695.5",47
2019,"69008","Maison","1","11.55","63","695.5",19
2019,"69008","Maison","4","11.55","63","695.5",28
2019,"69008","Maison","2","11.55","63","695.5",10
2019,"69008","Maison","2","11.55","63","695.5",37
2019,"69008","Maison","3","9.7","164","1587",55
2019,"69008","Maison","1","11.55","63","695.5",1
2019,"69008","Maison","4","11.55","63","695.5",48
2019,"69008","Maison","2","11.55","63","695.5",13
2019,"69008","Maison","2","11.55","63","695.5",42
2019,"69008","Maison","2","11.55","63","695.5",48
2019,"69008","Maison","1","11.55","63","695.5",1
2019,"69008","Maison","4","11.55","63","695.5",47
2019,"69008","Maison","2","11.55","63","695.5",1
2019,"69008","Maison","2","11.55","63","695.5",41
2019,"69008","Maison","2","11.55","63","695.5",35
2019,"69008","Maison","1","11.55","63","695.5",1
2019,"69008","Maison","4","11.55","63","695.5",31
2019,"69008","Maison","2","11.55","63","695.5",16
2019,"69008","Maison","2","11.55","63","695.5",19
2019,"69008","Maison","2","10.3","102","1044",80
2019,"69008","Maison","2","10.3","102","1044",80
2019,"69008","Maison","2","11.55","63","695.5",29
2019,"69008","Maison","2","11.55","88","880",51
2019,"69008","Maison","2","11.55","63","695.5",47
2019,"69008","Maison","2","11.55","63","695.5",47
2019,"69008","Maison","2","11.55","63","695.5",10
2019,"69008","Maison","2","11.55","63","695.5",37
2019,"69008","Maison","3","9.7","164","1587",55
2019,"69008","Maison","3","9.7","164","1587",55
2019,"69008","Maison","2","11.55","63","695.5",13
2019,"69008","Maison","2","11.55","63","695.5",42
2019,"69008","Maison","2","11.55","63","695.5",48
2019,"69008","Maison","2","11.55","63","695.5",48
2019,"69008","Maison","2","11.55","63","695.5",1
2019,"69008","Maison","2","11.55","63","695.5",41
2019,"69008","Maison","2","11.55","63","695.5",35
2019,"69008","Maison","2","11.55","63","695.5",35
2019,"69008","Maison","2","11.55","63","695.5",16
2019,"69008","Maison","2","11.55","63","695.5",19
2019,"69008","Appartement","1","11.2","63","706",3874
2019,"69008","Appartement","1","15.5","29","448",402
2019,"69008","Appartement","2","12.7","46","585",1226
2019,"69008","Appartement","3","10.9","67","736",1524
2019,"69008","Appartement","4","9.9","93","925",722
2019,"69008","Appartement","1","15.5","29","448",402
2019,"69008","Appartement","2","12.7","46","585",1226
2019,"69008","Appartement","3","10.9","67","736",1524
2019,"69008","Appartement","4","9.9","93","925",722
2019,"69008","Appartement","1","11.3","62","703",1148
2019,"69008","Appartement","1","15.5","30","460",120
2019,"69008","Appartement","2","13.1","45","591",434
2019,"69008","Appartement","3","10.7","70","749",434
2019,"69008","Appartement","4","11.55","93","929",160
2019,"69008","Appartement","1","11.1","64","707",2726
2019,"69008","Appartement","1","15.4","29","443",282
2019,"69008","Appartement","2","12.4","47","580",792
2019,"69008","Appartement","3","11.55","66","730",1090
2019,"69008","Appartement","4","9.9","93","923",562
2019,"69008","Appartement","1","11.3","62","703",1148
2019,"69008","Appartement","1","15.5","30","460",120
2019,"69008","Appartement","2","13.1","45","591",434
2019,"69008","Appartement","3","10.7","70","749",434
2019,"69008","Appartement","4","11.55","93","929",160
2019,"69008","Appartement","1","11.1","64","707",2726
2019,"69008","Appartement","1","15.4","29","443",282
2019,"69008","Appartement","2","12.4","47","580",792
2019,"69008","Appartement","3","11.55","66","730",1090
2019,"69008","Appartement","4","9.9","93","923",562
2019,"69008","Appartement","1","10.9","64","695",840
2019,"69008","Appartement","1","15.4","29","448",126
2019,"69008","Appartement","2","11.8","47","558",291
2019,"69008","Appartement","3","10.5","68","718",290
2019,"69008","Appartement","4","9.9","100","991",133
2019,"69008","Appartement","1","10.4","65","678",270
2019,"69008","Appartement","1","11.1","63","704",570
2019,"69008","Appartement","1","10.6","65","688",846
2019,"69008","Appartement","1","19.3","21","410",50
2019,"69008","Appartement","2","13.1","42","543",178
2019,"69008","Appartement","3","11.55","65","655",395
2019,"69008","Appartement","4","9.9","87","865",223
2019,"69008","Appartement","1","11.7","62","725",187
2019,"69008","Appartement","1","10.2","66","671",659
2019,"69008","Appartement","1","10.5","68","711",581
2019,"69008","Appartement","1","14.9","29","436",94
2019,"69008","Appartement","2","12.8","46","591",136
2019,"69008","Appartement","3","10.5","70","738",209
2019,"69008","Appartement","4","9.2","96","886",142
2019,"69008","Appartement","1","10.6","69","730",144
2019,"69008","Appartement","1","10.5","67","698",437
2019,"69008","Appartement","1","11.8","59","702",568
2019,"69008","Appartement","1","11.55","63","695.5",41
2019,"69008","Appartement","2","13.1","46","604",208
2019,"69008","Appartement","3","11.4","66","752",215
2019,"69008","Appartement","4","10.3","94","967",104
2019,"69008","Appartement","1","11.9","60","708",152
2019,"69008","Appartement","1","11.8","59","699",416
2019,"69008","Appartement","1","11.8","61","723",1039
2019,"69008","Appartement","1","15.1","30","447",91
2019,"69008","Appartement","2","12.8","47","601",413
2019,"69008","Appartement","3","11.7","67","788",415
2019,"69008","Appartement","4","10.5","92","961",120
2019,"69008","Appartement","1","11.9","58","691",395
2019,"69008","Appartement","1","11.7","63","745",644
2019,"69008","Appartement","1","10.9","64","695",840
2019,"69008","Appartement","1","15.4","29","448",126
2019,"69008","Appartement","2","11.8","47","558",291
2019,"69008","Appartement","3","10.5","68","718",290
2019,"69008","Appartement","4","9.9","100","991",133
2019,"69008","Appartement","1","10.4","65","678",270
2019,"69008","Appartement","1","11.1","63","704",570
2019,"69008","Appartement","1","10.6","65","688",846
2019,"69008","Appartement","1","19.3","21","410",50
2019,"69008","Appartement","2","13.1","42","543",178
2019,"69008","Appartement","3","11.55","65","655",395
2019,"69008","Appartement","4","9.9","87","865",223
2019,"69008","Appartement","1","11.7","62","725",187
2019,"69008","Appartement","1","10.2","66","671",659
2019,"69008","Appartement","1","10.5","68","711",581
2019,"69008","Appartement","1","14.9","29","436",94
2019,"69008","Appartement","2","12.8","46","591",136
2019,"69008","Appartement","3","10.5","70","738",209
2019,"69008","Appartement","4","9.2","96","886",142
2019,"69008","Appartement","1","10.6","69","730",144
2019,"69008","Appartement","1","10.5","67","698",437
2019,"69008","Appartement","1","11.8","59","702",568
2019,"69008","Appartement","1","11.55","63","695.5",41
2019,"69008","Appartement","2","13.1","46","604",208
2019,"69008","Appartement","3","11.4","66","752",215
2019,"69008","Appartement","4","10.3","94","967",104
2019,"69008","Appartement","1","11.9","60","708",152
2019,"69008","Appartement","1","11.8","59","699",416
2019,"69008","Appartement","1","11.8","61","723",1039
2019,"69008","Appartement","1","15.1","30","447",91
2019,"69008","Appartement","2","12.8","47","601",413
2019,"69008","Appartement","3","11.7","67","788",415
2019,"69008","Appartement","4","10.5","92","961",120
2019,"69008","Appartement","1","11.9","58","691",395
2019,"69008","Appartement","1","11.7","63","745",644
2019,"69009","Appartement","1","11.9","56","660",3947
2019,"69009","Appartement","1","11.55","63","695.5",10
2019,"69009","Maison","4","10.9","90","981",413
2019,"69009","Appartement","4","11.55","63","695.5",10
2019,"69009","Appartement","1","15.6","28","432",918
2019,"69009","Appartement","2","12.6","45","574",1528
2019,"69009","Appartement","3","11.1","65","716",1078
2019,"69009","Maison","4","10.8","88","948",403
2019,"69009","Appartement","1","15.6","28","432",919
2019,"69009","Appartement","2","12.6","45","574",1530
2019,"69009","Appartement","3","11.1","64","717",1085
2019,"69009","Appartement","2","11.55","63","695.5",20
2019,"69009","Appartement","1","15.6","28","432",918
2019,"69009","Appartement","2","12.6","45","574",1528
2019,"69009","Appartement","3","11.1","65","716",1078
2019,"69009","Maison","4","10.8","88","948",403
2019,"69009","Appartement","1","15.6","28","432",919
2019,"69009","Appartement","2","12.6","45","574",1530
2019,"69009","Appartement","3","11.1","64","717",1085
2019,"69009","Maison","4","10.9","90","981",413
2019,"69009","Appartement","1","12.6","55","689",1134
2019,"69009","Maison","4","12.6","91","1148",92
2019,"69009","Appartement","1","16.2","27","438",302
2019,"69009","Appartement","2","13.1","46","597",443
2019,"69009","Appartement","3","11.5","65","749",297
2019,"69009","Appartement","1","11.6","56","649",2813
2019,"69009","Maison","4","10.4","90","935",321
2019,"69009","Appartement","1","15.3","28","430",617
2019,"69009","Appartement","2","12.5","45","564",1087
2019,"69009","Appartement","3","10.9","64","703",788
2019,"69009","Appartement","1","12.6","55","689",1134
2019,"69009","Appartement","1","16.2","27","438",302
2019,"69009","Appartement","2","13.1","46","597",443
2019,"69009","Appartement","3","11.5","65","749",297
2019,"69009","Maison","4","12.6","91","1148",92
2019,"69009","Appartement","1","11.6","56","649",2813
2019,"69009","Appartement","1","15.3","28","430",617
2019,"69009","Appartement","2","12.5","45","564",1087
2019,"69009","Appartement","3","10.9","64","703",788
2019,"69009","Maison","4","10.4","90","935",321
2019,"69009","Appartement","1","12.1","52","632",1076
2019,"69009","Appartement","4","11.55","63","695.5",48
2019,"69009","Appartement","1","15.5","28","438",346
2019,"69009","Appartement","2","12.6","45","571",474
2019,"69009","Appartement","3","11.2","64","722",208
2019,"69009","Appartement","1","12.5","52","642",344
2019,"69009","Appartement","1","11.9","53","627",732
2019,"69009","Appartement","1","11.3","58","661",678
2019,"69009","Maison","4","10.9","84","914",134
2019,"69009","Appartement","1","15.1","30","452",87
2019,"69009","Appartement","2","12.3","43","530",213
2019,"69009","Appartement","3","10.4","62","641",244
2019,"69009","Appartement","1","12.3","60","741",170
2019,"69009","Appartement","1","11.55","58","640",508
2019,"69009","Appartement","1","11.6","57","659",811
2019,"69009","Maison","4","10.6","99","1046",112
2019,"69009","Appartement","1","15.1","28","429",210
2019,"69009","Appartement","2","12.3","46","573",331
2019,"69009","Appartement","3","10.4","63","652",158
2019,"69009","Appartement","1","13.6","55","742",192
2019,"69009","Appartement","1","11.1","58","637",619
2019,"69009","Appartement","1","11.8","56","666",696
2019,"69009","Maison","4","10.7","88","938",68
2019,"69009","Appartement","1","11.55","25","426",169
2019,"69009","Appartement","2","12.4","48","595",231
2019,"69009","Appartement","3","11.55","67","742",228
2019,"69009","Appartement","1","12.1","56","677",184
2019,"69009","Appartement","1","11.7","57","661",512
2019,"69009","Appartement","1","12.5","55","680",686
2019,"69009","Maison","4","12.5","85","1065",51
2019,"69009","Appartement","1","15.7","27","419",107
2019,"69009","Appartement","2","13.5","43","583",281
2019,"69009","Appartement","3","11.6","65","759",247
2019,"69009","Appartement","1","12.6","54","684",244
2019,"69009","Appartement","1","12.4","55","678",442
2019,"69009","Appartement","1","12.1","52","632",1076
2019,"69009","Appartement","1","15.5","28","438",346
2019,"69009","Appartement","2","12.6","45","571",474
2019,"69009","Appartement","3","11.2","64","722",208
2019,"69009","Appartement","4","11.55","63","695.5",48
2019,"69009","Appartement","1","12.5","52","642",344
2019,"69009","Appartement","1","11.9","53","627",732
2019,"69009","Appartement","1","11.3","58","661",678
2019,"69009","Appartement","1","15.1","30","452",87
2019,"69009","Appartement","2","12.3","43","530",213
2019,"69009","Appartement","3","10.4","62","641",244
2019,"69009","Maison","4","10.9","84","914",134
2019,"69009","Appartement","1","12.3","60","741",170
2019,"69009","Appartement","1","11.55","58","640",508
2019,"69009","Appartement","1","11.6","57","659",811
2019,"69009","Appartement","1","15.1","28","429",210
2019,"69009","Appartement","2","12.3","46","573",331
2019,"69009","Appartement","3","10.4","63","652",158
2019,"69009","Maison","4","10.6","99","1046",112
2019,"69009","Appartement","1","13.6","55","742",192
2019,"69009","Appartement","1","11.1","58","637",619
2019,"69009","Appartement","1","11.8","56","666",696
2019,"69009","Appartement","1","11.55","25","426",169
2019,"69009","Appartement","2","12.4","48","595",231
2019,"69009","Appartement","3","11.55","67","742",228
2019,"69009","Maison","4","10.7","88","938",68
2019,"69009","Appartement","1","12.1","56","677",184
2019,"69009","Appartement","1","11.7","57","661",512
2019,"69009","Appartement","1","12.5","55","680",686
2019,"69009","Appartement","1","15.7","27","419",107
2019,"69009","Appartement","2","13.5","43","583",281
2019,"69009","Appartement","3","11.6","65","759",247
2019,"69009","Maison","4","12.5","85","1065",51
2019,"69009","Appartement","1","12.6","54","684",244
2019,"69009","Appartement","1","12.4","55","678",442
2019,"69009","Maison","2","11.55","63","695.5",20
2019,"69009","Maison","1","11.55","63","695.5",10
2019,"69009","Maison","4","11.55","63","695.5",10
2019,"69009","Maison","2","11.55","63","695.5",20
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","1","11.55","63","695.5",1
2019,"69009","Maison","4","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",15
2019,"69009","Maison","1","11.55","63","695.5",1
2019,"69009","Maison","4","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",15
2019,"69009","Maison","2","11.55","63","695.5",15
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","1","11.55","63","695.5",1
2019,"69009","Maison","4","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","1","11.55","63","695.5",1
2019,"69009","Maison","4","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","1","11.55","63","695.5",1
2019,"69009","Maison","4","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","1","11.55","63","695.5",1
2019,"69009","Maison","4","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","1","11.55","63","695.5",1
2019,"69009","Maison","4","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Maison","2","11.55","63","695.5",1
2019,"69009","Appartement","1","11.9","55","653",3927
2019,"69009","Appartement","1","15.6","28","432",918
2019,"69009","Appartement","2","12.6","45","574",1528
2019,"69009","Appartement","3","11.1","65","716",1078
2019,"69009","Appartement","4","10.8","88","948",403
2019,"69009","Appartement","1","15.6","28","432",918
2019,"69009","Appartement","2","12.6","45","574",1528
2019,"69009","Appartement","3","11.1","65","716",1078
2019,"69009","Appartement","4","10.8","88","948",403
2019,"69009","Appartement","1","12.5","54","681",1129
2019,"69009","Appartement","1","16.2","27","438",302
2019,"69009","Appartement","2","13.1","46","597",442
2019,"69009","Appartement","3","11.4","65","745",295
2019,"69009","Appartement","4","12.3","92","1132",90
2019,"69009","Appartement","1","11.6","55","642",2798
2019,"69009","Appartement","1","15.4","28","430",616
2019,"69009","Appartement","2","12.5","45","564",1086
2019,"69009","Appartement","3","10.9","64","703",783
2019,"69009","Appartement","4","10.4","87","900",313
2019,"69009","Appartement","1","12.5","54","681",1129
2019,"69009","Appartement","1","16.2","27","438",302
2019,"69009","Appartement","2","13.1","46","597",442
2019,"69009","Appartement","3","11.4","65","745",295
2019,"69009","Appartement","4","12.3","92","1132",90
2019,"69009","Appartement","1","11.6","55","642",2798
2019,"69009","Appartement","1","15.4","28","430",616
2019,"69009","Appartement","2","12.5","45","564",1086
2019,"69009","Appartement","3","10.9","64","703",783
2019,"69009","Appartement","4","10.4","87","900",313
2019,"69009","Appartement","1","12.1","51","612",1067
2019,"69009","Appartement","1","15.5","28","438",346
2019,"69009","Appartement","2","12.6","45","571",474
2019,"69009","Appartement","3","11.55","65","714",204
2019,"69009","Appartement","4","11.55","63","695.5",43
2019,"69009","Appartement","1","12.3","51","630",341
2019,"69009","Appartement","1","11.55","50","603",726
2019,"69009","Appartement","1","11.1","57","631",671
2019,"69009","Appartement","1","15.1","30","452",87
2019,"69009","Appartement","2","12.3","43","530",212
2019,"69009","Appartement","3","10.4","62","640",241
2019,"69009","Appartement","4","10.2","82","833",131
2019,"69009","Appartement","1","11.8","58","683",169
2019,"69009","Appartement","1","10.9","57","618",502
2019,"69009","Appartement","1","11.5","57","660",810
2019,"69009","Appartement","1","15.1","28","429",210
2019,"69009","Appartement","2","12.3","47","572",330
2019,"69009","Appartement","3","10.4","63","652",158
2019,"69009","Appartement","4","10.6","99","1046",112
2019,"69009","Appartement","1","13.6","55","754",191
2019,"69009","Appartement","1","11.1","58","637",619
2019,"69009","Appartement","1","11.8","56","665",694
2019,"69009","Appartement","1","11.55","25","426",169
2019,"69009","Appartement","2","12.4","48","595",231
2019,"69009","Appartement","3","11.55","67","742",228
2019,"69009","Appartement","4","10.7","87","934",66
2019,"69009","Appartement","1","12.1","56","677",184
2019,"69009","Appartement","1","11.7","56","660",510
2019,"69009","Appartement","1","12.5","55","684",685
2019,"69009","Appartement","1","11.55","26","417",106
2019,"69009","Appartement","2","13.5","43","583",281
2019,"69009","Appartement","3","11.6","65","759",247
2019,"69009","Appartement","4","12.5","85","1065",51
2019,"69009","Appartement","1","12.6","54","684",244
2019,"69009","Appartement","1","12.4","55","684",441
2019,"69009","Appartement","1","12.1","51","612",1067
2019,"69009","Appartement","1","15.5","28","438",346
2019,"69009","Appartement","2","12.6","45","571",474
2019,"69009","Appartement","3","11.55","65","714",204
2019,"69009","Appartement","4","11.55","63","695.5",43
2019,"69009","Appartement","1","12.3","51","630",341
2019,"69009","Appartement","1","11.55","50","603",726
2019,"69009","Appartement","1","11.1","57","631",671
2019,"69009","Appartement","1","15.1","30","452",87
2019,"69009","Appartement","2","12.3","43","530",212
2019,"69009","Appartement","3","10.4","62","640",241
2019,"69009","Appartement","4","10.2","82","833",131
2019,"69009","Appartement","1","11.8","58","683",169
2019,"69009","Appartement","1","10.9","57","618",502
2019,"69009","Appartement","1","11.5","57","660",810
2019,"69009","Appartement","1","15.1","28","429",210
2019,"69009","Appartement","2","12.3","47","572",330
2019,"69009","Appartement","3","10.4","63","652",158
2019,"69009","Appartement","4","10.6","99","1046",112
2019,"69009","Appartement","1","13.6","55","754",191
2019,"69009","Appartement","1","11.1","58","637",619
2019,"69009","Appartement","1","11.8","56","665",694
2019,"69009","Appartement","1","11.55","25","426",169
2019,"69009","Appartement","2","12.4","48","595",231
2019,"69009","Appartement","3","11.55","67","742",228
2019,"69009","Appartement","4","10.7","87","934",66
2019,"69009","Appartement","1","12.1","56","677",184
2019,"69009","Appartement","1","11.7","56","660",510
2019,"69009","Appartement","1","12.5","55","684",685
2019,"69009","Appartement","1","11.55","26","417",106
2019,"69009","Appartement","2","13.5","43","583",281
2019,"69009","Appartement","3","11.6","65","759",247
2019,"69009","Appartement","4","12.5","85","1065",51
2019,"69009","Appartement","1","12.6","54","684",244
2019,"69009","Appartement","1","12.4","55","684",441
2019,"69010","Appartement","1","10.5","68","717",3318
2019,"69010","Appartement","1","11.55","63","695.5",68
2019,"69010","Maison","4","9.6","98","941",696
2019,"69010","Appartement","4","11.55","63","695.5",163
2019,"69010","Appartement","1","13.4","31","414",395
2019,"69010","Appartement","2","13.2","44","579",1034
2019,"69010","Appartement","3","10.2","67","680",1125
2019,"69010","Maison","4","9.4","89","834",533
2019,"69010","Appartement","1","13.4","31","415",397
2019,"69010","Appartement","2","11.55","44","574",1047
2019,"69010","Appartement","3","10.1","67","678",1178
2019,"69010","Maison","2","11.55","95","946",231
2019,"69010","Appartement","1","13.4","31","414",395
2019,"69010","Appartement","2","13.2","44","579",1034
2019,"69010","Appartement","3","10.2","67","680",1125
2019,"69010","Maison","4","9.4","89","834",533
2019,"69010","Appartement","1","13.4","31","415",397
2019,"69010","Appartement","2","11.55","44","574",1047
2019,"69010","Appartement","3","10.1","67","678",1178
2019,"69010","Maison","4","9.6","98","941",696
2019,"69010","Appartement","1","10.9","67","723",884
2019,"69010","Maison","4","10.6","90","952",143
2019,"69010","Appartement","1","14.1","29","409",118
2019,"69010","Appartement","2","12.4","44","539",289
2019,"69010","Appartement","3","10.1","68","690",334
2019,"69010","Appartement","1","10.4","69","714",2434
2019,"69010","Maison","4","9.3","101","936",553
2019,"69010","Appartement","1","13.1","32","418",279
2019,"69010","Appartement","2","13.3","44","587",758
2019,"69010","Appartement","3","10.1","66","673",844
2019,"69010","Appartement","1","10.9","67","723",884
2019,"69010","Appartement","1","14.1","29","409",118
2019,"69010","Appartement","2","12.4","44","539",289
2019,"69010","Appartement","3","10.1","68","690",334
2019,"69010","Maison","4","10.6","90","952",143
2019,"69010","Appartement","1","10.4","69","714",2434
2019,"69010","Appartement","1","13.1","32","418",279
2019,"69010","Appartement","2","13.3","44","587",758
2019,"69010","Appartement","3","10.1","66","673",844
2019,"69010","Maison","4","9.3","101","936",553
2019,"69010","Appartement","1","11.55","65","712",727
2019,"69010","Maison","4","9.8","96","939",113
2019,"69010","Appartement","1","13.3","32","424",155
2019,"69010","Appartement","2","15.8","42","672",249
2019,"69010","Appartement","3","9.6","69","664",210
2019,"69010","Appartement","1","10.7","66","699",157
2019,"69010","Appartement","1","11.1","64","715",570
2019,"69010","Appartement","1","9.9","65","642",652
2019,"69010","Maison","4","9.4","82","773",225
2019,"69010","Appartement","1","11.55","63","695.5",48
2019,"69010","Appartement","2","11.55","42","507",106
2019,"69010","Appartement","3","9.7","64","623",273
2019,"69010","Appartement","1","10.2","68","697",145
2019,"69010","Appartement","1","9.8","64","623",507
2019,"69010","Appartement","1","9.7","72","691",447
2019,"69010","Maison","4","8.7","105","912",105
2019,"69010","Appartement","1","11.55","63","695.5",41
2019,"69010","Appartement","2","11.55","46","548",147
2019,"69010","Appartement","3","9.5","69","655",154
2019,"69010","Appartement","1","10.2","66","670",111
2019,"69010","Appartement","2","9.4","75","704",336
2019,"69010","Appartement","2","10.1","80","808",441
2019,"69010","Maison","4","9.8","105","1035",115
2019,"69010","Appartement","1","11.55","63","695.5",37
2019,"69010","Appartement","2","11.4","48","553",128
2019,"69010","Appartement","3","9.9","70","691",161
2019,"69010","Maison","2","11.2","81","900",97
2019,"69010","Appartement","2","9.5","80","761",344
2019,"69010","Appartement","1","11.55","66","724",1051
